store,websites,attribute_set,type,category_ids,sku,has_options,exclude_from_supply_needs,name,image,small_image,thumbnail,url_key,url_path,options_container,image_label,small_image_label,thumbnail_label,gift_message_available,search_priority,categories_text,deal_start_time,deal_stop_time,price,special_price,cost,weight,price_unit,price_unit_origin,market_price,status,tax_class_id,visibility,enable_googlecheckout,links_exist,inchoo_featured_product,landing_page,product_unit,tilbud,netpris,calculated_unit,weight_unit,ordered_qty,reserved_qty,has_deal,special_from_date,special_to_date,description,short_description,meta_keyword,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_automatically,use_config_qty_increments,qty_increments,use_config_enable_qty_increments,enable_qty_increments,stock_ordered_qty,stock_reserved_qty,stock_ordered_qty_for_valid_orders,shelf_location,is_favorite_warehouse,ideal_stock_level,use_config_ideal_stock_level,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,meta_title,meta_description,custom_design,page_layout,aktuelt,retter,pant_sku,is_recurring,is_imported,show_on_homepage,alphabetAtribute,news_from_date,news_to_date,custom_design_from,custom_design_to,custom_layout_update,num_persons,warehouse,warehouse_location,purch_qty,purch_unit,purch_weight,externalitemid,productunit,productcncode,manufacturer,brand,brand_owner,default_supply_delay,purchase_tax_rate,manual_supply_need_qty,outofstock_period_enabled,manual_supply_need_comments,manual_supply_need_date,outofstock_period_from,outofstock_period_to,product_alcohol,product_excise_tax,upsell_targetrule_position_limit,upsell_targetrule_position_behavior,related_targetrule_position_limit,related_targetrule_position_behavior,price_group,waiting_for_delivery_qty,supply_date
danmark,danmark,todoor,simple,,7046265411697,0,0,Strepsils Honning & Citron Halstabletter,/7/0/7046265411697png,/7/0/7046265411697png,/7/0/7046265411697png,strepsils-honning-citron-halstabletter,strepsils-honning-citron-halstabletter.html,Block after Info Column,,,,Use config,10000,Personlig Pleje>Apotek;Produkter>PersonligPleje,,,54.95,,,0,54.95,,,Disabled,DK25,"Catalog, Search",Yes,0,0,MOVIANTO  (RECK,Kg,No,No,Kg,Kg,0,0,,,,Strepsils Honning & Citron Halstabletter,PERSONLIG PLEJE & PARFUME Apoteket Halsprodukter,"strepsils, honning, citron, halstabletter, bolsjer, sugetabletter",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Strepsils Honning & Citron Halstabletter,2,simple,,,,,,No layout updates,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,7046260165021,0,0,Nicorette Nikotin Tyggegummi,/7/0/7046260165021png,/7/0/7046260165021png,/7/0/7046260165021png,nicorette-nikotin-tyggegummi,nicorette-nikotin-tyggegummi.html,Block after Info Column,,,,Use config,10000,Personlig Pleje>Apotek;Produkter>PersonligPleje,,,49.95,,,0,49.95,,,Disabled,DK25,"Catalog, Search",Yes,0,0,MCNEIL,Kg,No,No,Kg,Kg,0,0,,,,Nicorette Nikotin Tyggegummi,PERSONLIG PLEJE & PARFUME Apoteket Rygeafvænning,"nicorette, tyggegummi, rygestop, nikotin",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Nicorette Nikotin Tyggegummi,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,7046264790496,0,0,Alminox DAK Tyggetabletter,/7/0/7046264790496png,/7/0/7046264790496png,/7/0/7046264790496png,alminox-dak-tyggetabletter,alminox-dak-tyggetabletter.html,Block after Info Column,,,,Use config,10000,Personlig Pleje>Apotek;Produkter>PersonligPleje,,,28,,,0,28,,,Disabled,DK25,"Catalog, Search",Yes,0,0,AXELLUS A/S,Kg,No,No,Kg,Kg,0,0,,,,"Alminox DAK anvendes til behandling af mavekatar, spiserørskatar og sure opstød.

Virker neutraliserende på mavesyre. Virkningen indtræder med det samme og varer ca. 1 time.

Bemærk: Tabletterne skal tygges grundigt.",PERSONLIG PLEJE & PARFUME Apoteket Diverse Apotek,"alminox, DAK, tyggetabletter, halsbrænd, sure, opstød, håndkøb",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Alminox DAK Tyggetabletter,2,simple,,,,,,No layout updates,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,7046260182677,0,0,Bromhexin DAK Hostesaft,/7/0/7046260182677png,/7/0/7046260182677png,/7/0/7046260182677png,bromhexin-dak-hostesaft,bromhexin-dak-hostesaft.html,Block after Info Column,,,,Use config,10000,Personlig Pleje>Apotek;Produkter>PersonligPleje,,,28.95,,,150,193,,,Disabled,DK25,"Catalog, Search",Yes,0,0,AXELLUS A/S,Kg,No,No,Gram,Kg,0,0,,,,"Bromhexin DAK anvendes ved hoste med opspyt samt til behandling af Sjögrens syndrom (sygdom med tørre slimhinder i øjne og mund).

Virker slimløsnende ved at gøre sejt slim i luftvejene mere tyndtflydende og derved lettere at hoste op.
Virker desuden ved at stimulere fugtdannelsen i øjets slimhinder.",PERSONLIG PLEJE & PARFUME Apoteket Halsprodukter,"bromhexin, DAK, hostesaft, håndkøb, hoste, medicin, hostemiddel",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Bromhexin DAK Hostesaft,2,simple,,,,,,No layout updates,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,7046260045736,0,0,Kodimagnyl Smertestillende,/7/0/7046260045736png,/7/0/7046260045736png,/7/0/7046260045736png,kodimagnyl-smertestillende,kodimagnyl-smertestillende.html,Block after Info Column,,,,Use config,10000,Personlig Pleje>Apotek;Produkter>PersonligPleje,,,15.95,,,0,15.95,,,Disabled,DK25,"Catalog, Search",Yes,0,0,AXELLUS A/S,Kg,No,No,Kg,Kg,0,0,,,,"Kodimagnyl tablet, ikke stoppende",PERSONLIG PLEJE & PARFUME Apoteket Smertestillende,"kodimagnyl, smertestillende, håndkøb, medicin, piller",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Kodimagnyl Smertestillende,2,simple,,,,,,No layout updates,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,7046260058132,0,0,Panodil Smertestillende,/7/0/7046260058132png,/7/0/7046260058132png,/7/0/7046260058132png,panodil-smertestillende,panodil-smertestillende.html,Block after Info Column,,,,Use config,10000,Personlig Pleje>Apotek;Produkter>PersonligPleje,,,10.95,,,0,10.95,,,Disabled,DK25,"Catalog, Search",Yes,0,0,GLAXOSMITHKLINE,Kg,No,No,Kg,Kg,0,0,,,,"Panodil er et svagt smertestillende middel.

Panodil anvendes ved svage smerter. Midlet virker desuden febernedsættende.
Depottabletter og tabletter med modificeret udløsning er ikke egnede til behandling af akutte smerter, men anvendes ved kroniske smerter.",PERSONLIG PLEJE & PARFUME Apoteket Smertestillende,"panodil, smertestillende, håndkøb, medicin, piller",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Panodil Smertestillende,2,simple,,,,,,No layout updates,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,7046260057753,0,0,Panodil Zapp Smertestillende,/7/0/7046260057753png,/7/0/7046260057753png,/7/0/7046260057753png,panodil-zapp-smertestillende,panodil-zapp-smertestillende.html,Block after Info Column,,,,Use config,10000,Personlig Pleje>Apotek;Produkter>PersonligPleje,,,13.95,,,0,13.95,,,Disabled,DK25,"Catalog, Search",Yes,0,0,GLAXOSMITHKLINE,Kg,No,No,Kg,Kg,0,0,,,,"Panodil Zapp anvendes ved svage smerter. Midlet virker desuden febernedsættende.

Panodil Zapp er tilsat natriumhydrogencarbonat, der gør, at paracetamol optages lidt hurtigere i kroppen i forhold til almindelige Panodil tabletter.",PERSONLIG PLEJE & PARFUME Apoteket Smertestillende,"panodil, zapp, smertestillende, håndkøb, medicin",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Panodil Zapp Smertestillende,2,simple,,,,,,No layout updates,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,7046265506249,0,0,Panodil Junior Smertestillende,/7/0/7046265506249png,/7/0/7046265506249png,/7/0/7046265506249png,panodil-junior-smertestillende,panodil-junior-smertestillende.html,Block after Info Column,,,,Use config,10000,Personlig Pleje>Apotek;Produkter>PersonligPleje,,,25.95,,,60,432.5,,,Disabled,DK25,"Catalog, Search",Yes,0,0,GLAXOSMITHKLINE,Kg,No,No,Gram,Kg,0,0,,,,Panodil Junior Smertestillende,PERSONLIG PLEJE & PARFUME Apoteket Smertestillende,"panodil, junior, smertestillende, håndkøb, piller, børn",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Panodil Junior Smertestillende,2,simple,,,,,,No layout updates,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,7046264369722,0,0,Marzine Tabletter mod Køresyre,/7/0/7046264369722png,/7/0/7046264369722png,/7/0/7046264369722png,marzine-tabletter-mod-koresyre,marzine-tabletter-mod-koresyre.html,Block after Info Column,,,,Use config,10000,Personlig Pleje>Apotek;Produkter>PersonligPleje,,,44.95,,,0,44.95,,,Disabled,DK25,"Catalog, Search",Yes,0,0,MEDA AS - MEDIC,Kg,No,No,Kg,Kg,0,0,,,,Marzine Tabletter mod Køresyge,PERSONLIG PLEJE & PARFUME Apoteket Diverse Apotek,"marzine, tabletter, køresyge, håndkøb, piller, kvalmestillende, kvalme, transportsyge STAVEFEJL KØRESYRE = KØRESYGE",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Marzine Tabletter mod Køresyre,2,simple,,,,,,No layout updates,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,7046260308824,0,0,Zymelin Næsespray,/7/0/7046260308824png,/7/0/7046260308824png,/7/0/7046260308824png,zymelin-naesespray,zymelin-naesespray.html,Block after Info Column,,,,Use config,100,Produkter>PersonligPleje;Personlig Pleje>Apotek,,,39.95,,,10,3995,,,Disabled,DK25,"Catalog, Search",Yes,0,0,AXELLUS A/S,Kg,No,No,Gram,Kg,0,0,,,,Zymelin Næsespray,PERSONLIG PLEJE & PARFUME Apoteket Diverse Apotek,"zymelin, næsespray, håndkøb, forkølelse, medicin, næse, spray",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Zymelin Næsespray,2,simple,,,,,,No layout updates,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,7310610010256,0,0,Samarin Brusepulver,/7/3/7310610010256png,/7/3/7310610010256png,/7/3/7310610010256png,samarin-brusepulver,samarin-brusepulver.html,Block after Info Column,,,,Use config,10000,Personlig Pleje>Helse;Produkter>PersonligPleje,,,67.95,,,0,67.95,,,Disabled,DK25,"Catalog, Search",Yes,0,0,CEDERROTH A/S,Kg,No,No,Kg,Kg,0,0,,,,"Samarin Brusepulver, ved halsbrand og sure opstød.

Ingredienser:
1 brev á 4 g. indeholder:
Aktive stoffer: Natriumhydrogencarbonat 2,13 g., vinsyre 1,28 g., citronsyre, vandfri 0,43 g., natriumcarbonatdecahydrat 0,12 g. og kaliumnatriumtartrat 0,04 g.
Antiklumpningsmiddel (silicia, kolloid vandfri).",PERSONLIG PLEJE & PARFUME Helse & Vitamin Kosttilskud,"samarin, bruse, pulver, syrestillende, sure, opstød",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Samarin Brusepulver,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,5000157062673,0,0,Heinz Tomatsuppe,/5/0/5000157062673png,/5/0/5000157062673png,/5/0/5000157062673png,heinz-tomatsuppe,heinz-tomatsuppe.html,Block after Info Column,,,,Use config,10000,Kolonial>Færdigretter;Produkter>Fødevarer,,,16.95,,,400,42.38,,,Disabled,DK25,"Catalog, Search",Yes,0,0,VALORA TRADE DE,Kg,No,No,Gram,Kg,0,0,,,,"Tilberedning:
Opvarmes i gryde under omrøring. Suppen bør ikke koge da dette vil forringe smagen.

Ingredienser:
Tomat 84%, Vand, Vegetabilsk olie, Sukker, Modificeret majsstivelse, Salt, Skummetmælkspulver, Mælkeprotein, Fløde, Krydderiekstrakter, Krydderurteekstrakter, Syre (citronsyre)","Dagligvarer Kolonial Ris, Pasta & Nudler","heinz, tomatsuppe, konserves, suppe, færdigretter, tomat, færdigret",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Heinz Tomatsuppe,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,4002473582454,0,0,Heinz Søde Chili Bønner,/4/0/4002473582454png,/4/0/4002473582454png,/4/0/4002473582454png,heinz-sode-chili-bonner,heinz-sode-chili-bonner.html,Block after Info Column,,,,Use config,10000,Kolonial>Glas & Konserves;Produkter>Fødevarer,,,14.95,,,390,38.33,,,Disabled,DK25,"Catalog, Search",Yes,0,0,VALORA TRADE DE,Kg,No,No,Gram,Kg,0,0,,,,"Ingredienser:
Hvide bønner 34%, tomat 33%, vand, rød chili 3%, løg, stivelse, modificeret stivelse, salt, hvidløg, eddike og krydderier.",Dagligvarer Kolonial Grøntkonserves,"heinz, chili, bønner, beans, konserves",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Heinz Søde Chili Bønner,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,4062300110809,0,0,Hipp Æble og Sveske 4 Måneder Økologisk,/4/0/4062300110809png,/4/0/4062300110809png,/4/0/4062300110809png,hipp-aeble-og-sveske-4-maneder-okologisk,hipp-aeble-og-sveske-4-maneder-okologisk.html,Block after Info Column,,,,Use config,10000,Kolonial>Babymad;Produkter>Fødevarer,,,15.95,,,125,127.6,,,Disabled,DK25,"Catalog, Search",Yes,0,0,ARVID NORDQUIST,Kg,No,No,Gram,Kg,0,0,,,,"Økologisk måltid til babyer fra 4 måneder. Det anvendes som mellemmåltid eller dessert.

Ingredienser:
Frugt* 100 % (Æble* 71 %, svesker* 25%, syrereduceret ablejuicekoncentrat*).
* = Økologisk.",Dagligvarer Kolonial Babymad PERSONLIG PLEJE & PARFUME Til Baby Babymad mm,"hipp, æble, sveske,økologisk, babymad, babymos, mos",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Hipp Æble og Sveske 4 Måneder Økologisk,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,4062300062566,0,0,"Hipp Fruit Break Med Æble, Jordbær og Blåbær Økologisk",/4/0/4062300062566png,/4/0/4062300062566png,/4/0/4062300062566png,hipp-fruit-break-med-aeble-jordbaer-og-blabaer-okologisk,hipp-fruit-break-med-aeble-jordbaer-og-blabaer-okologisk.html,Block after Info Column,,,,Use config,10000,Kolonial>Babymad;Produkter>Fødevarer,,,27.95,,,400,69.88,,,Disabled,DK25,"Catalog, Search",Yes,0,0,ARVID NORDQUIST,Kg,No,No,Gram,Kg,0,0,,,,"Hipp Økologisk Fruit Break med æble, jordbær og blåbær

4 pak. 

Kan serveres fra 6 måneder som mellemmåltid, dessert eller som topping på grød. Fruit Break er også populær blandt større børn og voksne.

Frugt (æble 91%, jordbær 5%, banan, blåbær 1%) 100%, Vitamin C, Økologisk (DE-ØKO-001 og debio)",Dagligvarer Kolonial Babymad PERSONLIG PLEJE & PARFUME Til Baby Babymad mm,"hipp, økologisk, babymad, babymos, mos",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"Hipp Fruit Break Med Æble, Jordbær og Blåbær Økologisk",2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,4062300029842,0,0,Hipp Røde Bær og Æble 6 Måneder Økologisk,/4/0/4062300029842png,/4/0/4062300029842png,/4/0/4062300029842png,hipp-rode-baer-og-aeble-6-maneder-okologisk,hipp-rode-baer-og-aeble-6-maneder-okologisk.html,Block after Info Column,,,,Use config,10000,Kolonial>Babymad;Produkter>Fødevarer,,,15.95,,,190,83.95,,,Disabled,DK25,"Catalog, Search",Yes,0,0,ARVID NORDQUIST,Kg,No,No,Gram,Kg,0,0,,,,"Økologisk måltid til babyer fra 6 måneder. Anvendes som frokost eller middag.

Ingredienser:
Frugt* 95 % (æblemos* 34 %, syrereduceret druejuice*, syrereduceret æblejuice* af kocentrat, jordbær* 8 %, hindbær* 4 %, blåbær* 2 %), rismel*, gulerodsjuicekoncentrat*, risstivelse, vitamin C.
* = Økologisk.",Dagligvarer Kolonial Babymad PERSONLIG PLEJE & PARFUME Til Baby Babymad mm,"hipp, økologisk, babymad, babymos, mos",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Hipp Røde Bær og Æble 6 Måneder Økologisk,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,4062300359512,0,0,Hipp Frugtmos med Ris 4 Måneder Økologisk,/4/0/4062300359512png,/4/0/4062300359512png,/4/0/4062300359512png,hipp-frugtmos-med-ris-4-maneder-okologisk,hipp-frugtmos-med-ris-4-maneder-okologisk.html,Block after Info Column,,,,Use config,10000,Kolonial>Babymad;Produkter>Fødevarer,,,12.95,,,125,103.6,,,Disabled,DK25,"Catalog, Search",Yes,0,0,ARVID NORDQUIST,Kg,No,No,Gram,Kg,0,0,,,,"Økologisk måltid til babyer fra 4 måneder. Det anvendes som mellemmåltid eller som dessert.

Ingredienser:
Æblejuice* af juicekoncentrat 38 %, æble* 33 %, fersken* 15 %, vand, fuldkornsrismel*, surhedsregulerende middel (kalciumkarbonat), Vitamin C * = Økologisk.",Dagligvarer Kolonial Babymad PERSONLIG PLEJE & PARFUME Til Baby Babymad mm,"hipp, frugtmos, økologisk, babymad, babymos, mos",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Hipp Frugtmos med Ris 4 Måneder Økologisk,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,4062300277519,0,0,Hipp Banan og Fersken 4 Måneder Økologisk,/4/0/4062300277519png,/4/0/4062300277519png,/4/0/4062300277519png,hipp-banan-og-fersken-4-maneder-okologisk,hipp-banan-og-fersken-4-maneder-okologisk.html,Block after Info Column,,,,Use config,10000,Kolonial>Babymad;Produkter>Fødevarer,,,12.95,,,125,103.6,,,Disabled,DK25,"Catalog, Search",Yes,0,0,ARVID NORDQUIST,Kg,No,No,Gram,Kg,0,0,,,,"Økologisk måltid til babyer fra 4 måneder. Det anvendes som supplement til amning eller introduktion til fast føde. 

Indeholder ingen gluten

Ingredienser:
Banan* 50 %, fersken* 25 %, vand, rismel*, citronjuice*, Vitamin C.
* = Økologisk.",Dagligvarer Kolonial Babymad PERSONLIG PLEJE & PARFUME Til Baby Babymad mm,"hipp, mos, babymad, babymos, mos",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Hipp Banan og Fersken 4 Måneder Økologisk,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,4062300046078,0,0,Hipp Pæremos Økologisk,/4/0/4062300046078png,/4/0/4062300046078png,/4/0/4062300046078png,hipp-paeremos-okologisk,hipp-paeremos-okologisk.html,Block after Info Column,,,,Use config,10000,Kolonial>Babymad;Produkter>Fødevarer,,,15.95,,,190,83.95,,,Disabled,DK25,"Catalog, Search",Yes,0,0,ARVID NORDQUIST,Kg,No,No,Gram,Kg,0,0,,,,"Økologisk måltid til babyer fra 4 måneder. Det anvendes som mellemmåltid eller dessert.
Indeholder ikke gluten 

Ingredienser:
Frugt* 97 % (pære* 40 %, pærejuice*, pærepuré 22 % delvis væskereduceret), rismel*, vitamin C.
* = Økologisk",Dagligvarer Kolonial Babymad PERSONLIG PLEJE & PARFUME Til Baby Babymad mm,"hipp, økologisk, mos, babymad, babymos",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Hipp Pæremos Økologisk,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,4062300211513,0,0,Hipp Gulerod og Kartoffelmos Økologisk,/4/0/4062300211513png,/4/0/4062300211513png,/4/0/4062300211513png,hipp-gulerod-og-kartoffelmos-okologisk,hipp-gulerod-og-kartoffelmos-okologisk.html,Block after Info Column,,,,Use config,10000,Kolonial>Babymad;Produkter>Fødevarer,,,12.95,,,125,103.6,,,Disabled,DK25,"Catalog, Search",Yes,0,0,ARVID NORDQUIST,Kg,No,No,Gram,Kg,0,0,,,,"Økologisk måltid til babyer fra 4 måneder. Det anvendes som supplement til amning eller introduktion til fast føde.

Ingredienser:
Grøntsager* 88 % (gulerod* 78 %, kartoffel*  10 %), vand, rapsolie*.
* = Økologisk",Dagligvarer Kolonial Babymad PERSONLIG PLEJE & PARFUME Til Baby Babymad mm,"hipp, kartoffelmos økologisk, mos, babymad, babymos, grød",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Hipp Gulerod og Kartoffelmos Økologisk,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,4062300247529,0,0,"Hipp Kartoffel, Majs og Kalkun Økologisk",/4/0/4062300247529png,/4/0/4062300247529png,/4/0/4062300247529png,hipp-kartoffel-majs-og-kalkun-okologisk,hipp-kartoffel-majs-og-kalkun-okologisk.html,Block after Info Column,,,,Use config,10000,Kolonial>Babymad;Produkter>Fødevarer,,,15.95,,,190,83.95,,,Disabled,DK25,"Catalog, Search",Yes,0,0,ARVID NORDQUIST,Kg,No,No,Gram,Kg,0,0,,,,"Fra 6 måneder 

Anvendelse: Som frokost eller middag. 
Sikkerhed - Vakuumsforseglet låg - må ikke bruges hvis midten af låget kan trykkes ned. 
Rystes før brug. 
Åbens for eventuel opvarmning. Omrøres efter opvarmning og temperatures checkes inden maden gives til barnet. 
Kontroller om glasset er intakt, før indholdet gives til barnet og brug kun plastikske.

Grøntsager* (majs* 21%, kartoffel 18% 39%, Vand, Kogt ris, Kalkun 8,2%, Rapsolie økologisk 1,8%",Dagligvarer Kolonial Babymad PERSONLIG PLEJE & PARFUME Til Baby Babymad mm,"hipp, økologisk, mos, babymad, babymos, grød",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"Hipp Kartoffel, Majs og Kalkun Økologisk",2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,4062300253520,0,0,"Hipp Ris, Grøntsager og Kylling",/4/0/4062300253520png,/4/0/4062300253520png,/4/0/4062300253520png,hipp-ris-grontsager-og-kylling,hipp-ris-grontsager-og-kylling.html,Block after Info Column,,,,Use config,10000,Kolonial>Babymad;Produkter>Fødevarer,,,15.95,,,190,83.95,,,Disabled,DK25,"Catalog, Search",Yes,0,0,ARVID NORDQUIST,Kg,No,No,Gram,Kg,0,0,,,,"Økologisk måltid til babyer fra 6 måneder. Det anvendes som middag eller mellemmåltid 

Ingredienser:
Grøntsager* 43 % (gulerod*, ærter*, tomat*), vand, kogt ris* 22 %, kylling* 8 %, rapsolie* og løg*.
* = Økologisk.",Dagligvarer Kolonial Babymad PERSONLIG PLEJE & PARFUME Til Baby Babymad mm,"hipp, mos, babymad, babymos, grød",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"Hipp Ris, Grøntsager og Kylling",2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,4062300342521,0,0,Hipp Frugt Med Fuldkorn Økologisk,/4/0/4062300342521png,/4/0/4062300342521png,/4/0/4062300342521png,hipp-frugt-med-fuldkorn-okologisk,hipp-frugt-med-fuldkorn-okologisk.html,Block after Info Column,,,,Use config,10000,Kolonial>Babymad;Produkter>Fødevarer,,,15.95,,,190,83.95,,,Disabled,DK25,"Catalog, Search",Yes,0,0,ARVID NORDQUIST,Kg,No,No,Gram,Kg,0,0,,,,"Økologisk måltid til babyer fra 6 måneder. Anvendes som mellemmåltid eller dessert.

Ingredienser:
Frugt* 95 % (syrereduceret æblejuice* af æblejuicekoncentrat, æble*, banan*, mango*, appelsinjuice* af appelsinjuicekoncentrat), fuldkornsflager* 5 % (hvede* og havre*), vitamin C.
* = Økologisk.",Dagligvarer Kolonial Babymad PERSONLIG PLEJE & PARFUME Til Baby Babymad mm,"hipp, fuldkorn, økologisk, mos, babymad, babymos, grød",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Hipp Frugt Med Fuldkorn Økologisk,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,4062300330528,0,0,Hipp Pasta Bolognese 8 Måneder Økologisk,/4/0/4062300330528png,/4/0/4062300330528png,/4/0/4062300330528png,hipp-pasta-bolognese-8-maneder-okologisk,hipp-pasta-bolognese-8-maneder-okologisk.html,Block after Info Column,,,,Use config,10000,Kolonial>Babymad;Produkter>Fødevarer,,,15.95,,,190,83.95,,,Disabled,DK25,"Catalog, Search",Yes,0,0,ARVID NORDQUIST,Kg,No,No,Gram,Kg,0,0,,,,"Økologisk måltid til babyer fra 8 måneder. Det anvendes som frokost eller middag.

Ingredienser:
Grøntsager* (Tomat 29%, gulerod, seleri, løg) 55%, Kogt spaghetti (durumhvede), Oksekød 35%, Rapsolie 1,2%, Krydderurter (oregano, basilikum, hvidløg, peber) Økologisk
Kan indeholde spor af æg.",Dagligvarer Kolonial Babymad PERSONLIG PLEJE & PARFUME Til Baby Babymad mm,"hipp, mos, babymad, babymos, grød, økologisk",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Hipp Pasta Bolognese 8 Måneder Økologisk,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
